SECUCODE,SECURITY_CODE,INDUSTRY_CODE,ORG_CODE,SECURITY_NAME_ABBR,INDUSTRY_NAME,MARKET,SECURITY_TYPE_CODE,TRADE_MARKET_CODE,DATE_TYPE_CODE,REPORT_TYPE_CODE,DATA_STATE,NOTICE_DATE,REPORT_DATE,PARENT_NETPROFIT,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_COST,TOE_RATIO,OPERATE_COST,OPERATE_EXPENSE,OPERATE_EXPENSE_RATIO,SALE_EXPENSE,MANAGE_EXPENSE,FINANCE_EXPENSE,OPERATE_PROFIT,TOTAL_PROFIT,INCOME_TAX,OPERATE_INCOME,INTEREST_NI,INTEREST_NI_RATIO,FEE_COMMISSION_NI,FCN_RATIO,OPERATE_TAX_ADD,MANAGE_EXPENSE_BANK,FCN_CALCULATE,INTEREST_NI_CALCULATE,EARNED_PREMIUM,EARNED_PREMIUM_RATIO,INVEST_INCOME,SURRENDER_VALUE,COMPENSATE_EXPENSE,TOI_RATIO,OPERATE_PROFIT_RATIO,PARENT_NETPROFIT_RATIO,DEDUCT_PARENT_NETPROFIT,DPN_RATIO
688009.SH,688009,016008,10316690,中国通号,交运设备,kcb,058001001,069001001006,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,2267893086.86,20511577842.86,17906065515.05,8.5222055526,15731610829.12,15731610829.12,6.6588134539,369696340.19,1087937234.04,-1634215.2,2871200759.18,2873357541.23,435943600.22,,,,,,137303885.82,,,,,,,,,8.4863292057,14.448552106918,14.307482783152,2060496200.6,7.032811406086
603993.SH,603993,016032,10074835,洛阳钼业,有色金属,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,807990808.81,9978669307.74,9416775542.06,-0.0264940526,7777155389.82,7777155389.82,-2.6186525676,41074405.7,481775535.92,507797633.47,827934803.41,823911803.85,50421199.23,,,,,,486300320.87,,,,,,,,,-29.0269255218,-82.274262899327,-74.123677703888,697558648.53,-78.02639444874
603843.SH,603843,016005,10362022,正平股份,工程建设,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,40136067.07,1400725427.09,1341321452.33,20.0294046271,1226522768.89,1226522768.89,20.5395966968,6104505.28,49590834.41,53801001.65,61856674.12,61899199.71,13724677.41,,,,,,4854576.68,,,,,,,,,22.933744444,-12.628602168968,-4.585304476285,37282513.37,28.782833700608
603808.SH,603808,016010,10266800,歌力思,纺织服装,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,190360718.01,1266292332.19,981493099.46,16.3161173094,417477774.19,417477774.19,23.363641449,383273942.09,125413563.83,-1039028.05,296179700.05,294545530.23,68243883.25,,,,,,10030177.94,,,,,,,,,17.092434312,26.72629023545,17.895177638296,175795533.58,10.115454186491
603737.SH,603737,016041,10180534,三棵树,化工行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,117913066.37,2202239276.37,2070985706.51,65.9512310057,1344808885.49,1344808885.49,72.1307943897,517090598.08,130984541.96,2353342.81,149968891.44,141632660.9,15287738.8,,,,,,17045959.71,,,,,,,,,66.1394787565,91.128470866371,99.6609875921,82443296.34,103.789994750734
603718.SH,603718,016050,10265074,海利生物,农药兽药,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,15623906.7,138793866.58,143871144.87,36.6903158774,74537225.04,74537225.04,113.5829665698,23152132.31,20153513.68,8472414.3,6219612.03,6250073.22,-1100870.89,,,,,,1257724.09,,,,,,,,,28.5477888321,-74.878881828218,-51.253259947178,13914962.11,-49.425898151164
603680.SH,603680,016008,10301620,今创集团,交运设备,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,177700725.19,1758812534.64,1622383006.19,39.6963849178,1224549639.04,1224549639.04,46.5626843048,101784766.69,141268604.64,42236003.82,197234314.63,196680756.75,20578664.98,,,,,,20811031.14,,,,,,,,,32.5246844079,-15.887375042818,-7.249085459554,159835996.87,-7.918054083921
603633.SH,603633,016022,10401480,徕木股份,电子元件,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,22852136.8,215534685.4,192416829.79,2.5835591162,145063450.47,145063450.47,0.1483664968,9443788.08,12710440.33,12071275.14,23238358.96,26371626.87,3519490.07,,,,,,1355726.87,,,,,,,,,1.2515033483,-9.670132016925,2.141369688214,19580878.17,-6.337498470884
603628.SH,603628,016061,10282173,清源股份,专用设备,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,16898588.89,532953670.79,488820513.21,48.4687610404,375583727.73,375583727.73,53.5764089157,31623551.86,37384913.48,35082470.62,21623474.62,21550319.16,3853652.06,,,,,,2214481.43,,,,,,,,,56.2285463078,56.461603319831,95.545377986886,15926349.78,192.986676104484
603619.SH,603619,016023,10268269,中曼石油,石油行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,27282792.49,949290247.75,894594578.48,42.1290182557,749201363.39,749201363.39,51.2622236424,24741255.12,59619071.46,29575036.57,58649991.07,62470725.66,35583099.41,,,,,,1325849.19,,,,,,,,,25.5260201566,-58.513215467088,-73.757495101997,21182231.45,-78.469925004723
603527.SH,603527,016032,10448738,众源新材,有色金属,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,44432638.77,1559860357.35,1509825477.67,-1.636839686,1463505521.82,1463505521.82,-1.4517806532,14884188.78,7604838.02,1814033.12,47542133.21,53168326.71,8735687.94,,,,,,3747299.05,,,,,,,,,-1.5332162308,-5.908284299907,3.059282940467,39334416.56,-2.229973360088
603499.SH,603499,016025,10536270,翔港科技,造纸印刷,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,22785678.63,166195027.07,155674695.7,-6.0874850008,124597055.99,124597055.99,-8.1703340538,9431890.71,14613188.37,-1542409.88,19952385.29,23766690.97,1024771.54,,,,,,456794.03,,,,,,,,,-6.6101811032,-14.047518017165,-10.887956748839,19543518.8,-15.370099639616
603328.SH,603328,016022,10122276,依顿电子,电子元件,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,266431582.3,1447479353.81,1143802898.75,-6.0730945024,1030535681.84,1030535681.84,-3.741214439,25649256.34,64391848.91,-40479168.91,316258457.44,316306408.91,49874826.61,,,,,,11569676.98,,,,,,,,,-4.0467253688,2.84113977423,2.904983725382,250399512.96,2.665818349988
603269.SH,603269,016043,10318220,海鸥股份,机械行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,12416843.66,280316425.78,261602698,11.2308363694,187704779.85,187704779.85,9.7495144541,28711370.47,32223231.98,3634764.95,19014133.23,18985495.91,5317015.33,,,,,,2107528.66,,,,,,,,,12.7440457609,22.388918672122,11.247688015561,10761384.15,45.39019119295
603200.SH,603200,016048,10291791,上海洗霸,环保工程,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,41179753.18,269442145.64,228037356.43,63.1749266873,176820858.7,176820858.7,66.2687035202,7578185.41,29175186.89,-3624463.45,47693291.85,47669562.73,7701456.87,,,,,,1000920.48,,,,,,,,,46.8536578091,-0.799190840011,-9.63822620648,36829283.58,-1.861567278379
603196.SH,603196,016010,10495170,日播时尚,纺织服装,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,-16274693.92,518067922.65,518979794.55,9.780767046,206642933.29,206642933.29,11.9378191808,214209683.19,69152214.8,3808915.21,-23338817.22,-22566000.28,-763989.51,,,,,,3222871.39,,,,,,,,,1.3865879879,-205.18412641753,-190.777764551027,-21923528.41,-365.732940049172
603136.SH,603136,016038,10200962,天目湖,旅游酒店,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,53714323.83,219841537.54,139106248.68,-6.7145701887,75503926.58,75503926.58,-4.1679433741,29203550.88,33082041.45,-2596184.04,83694575.05,83779565.07,20915621.8,,,,,,3912913.81,,,,,,,,,0.2663020882,10.216540319733,9.559747108812,51690084.15,14.798401318778
603127.SH,603127,016047,10321359,昭衍新药,医疗行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,40424948.34,200863882.79,160374167.65,40.5705745012,98614802.96,98614802.96,49.9235381206,5004321.76,40262367.22,-991664.87,47991826.29,47979388.33,7799355.55,,,,,,1523636.05,,,,,,,,,48.6512565395,74.58290072172,78.862676783076,28921914.85,87.205594868361
603078.SH,603078,016041,10457010,江化微,化工行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,15772060.25,225978150.85,208872822.94,30.6160837585,158176358.5,158176358.5,24.9397383713,22005871.98,14308283.68,1352587.81,17064663.5,17040157.8,1916086.15,,,,,,1403661.56,,,,,,,,,26.4615237617,-22.989460540408,-17.938806287972,14303293.71,-7.481628835848
603045.SH,603045,016040,10195308,福达合金,材料行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,34201325.5,673396793.47,647944255.55,9.0484211368,578536568.49,578536568.49,9.8098005531,5847121.95,26877119.91,12982333.78,27228550.46,37713640.26,3512314.76,,,,,,2761003.37,,,,,,,,,8.8334819608,2.020712949868,34.516589874299,20130444.72,-6.788069099568
603026.SH,603026,016041,10181663,石大胜华,化工行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,224597022.8,2341306091.16,2112265062.51,-17.0748711637,1904754232.99,1904754232.99,-21.0788480223,47580702.22,59321942.87,12496338.82,262707182.64,262841089.64,23937352.38,,,,,,12969843.45,,,,,,,,,-14.4782124363,57.401371158186,70.449647449388,222433254.67,64.736635328353
601991.SH,601991,016007,10009193,大唐发电,电力行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,860259000,45040455000,42839424000,-1.4025083364,37402697000,37402697000,-1.8479748932,19174000,1109242000,3651561000,3053380000,2589134000,815864000,,,,,,656739000,,,,,,,,,-1.1043941043,5.329135870439,-36.890349918349,1129490000,-17.173991156348
601988.SH,601988,016029,10008273,中国银行,银行,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,114048000000,276733000000,124664000000,,,124664000000,13.1570587007,,68172000000,,152069000000,152558000000,31116000000,276733000000,181684000000,5.3539846101,50564000000,,2638000000,68172000000,50564000000,181684000000,,,,,,10.0561947448,7.638131910135,4.546787914344,113459000000,4.791680135955
601939.SH,601939,016029,10008225,建设银行,银行,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,154190000000,361471000000,170419000000,,,170419000000,6.8920097095,,75105000000,,191052000000,191180000000,35472000000,361471000000,250436000000,4.5722923261,76695000000,,3031000000,75105000000,76695000000,250436000000,,,,,,6.0766395511,5.359752499545,4.871894277922,154109000000,5.340542461858
601858.SH,601858,016039,10266794,中国科传,文化传媒,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,138145908.35,1035968302.71,859920307.54,9.5335420775,722006916.29,722006916.29,8.7413170548,62136430.28,100415307.38,-30726553.36,125849386.67,135576789.8,-103018.92,,,,,,3909685.14,,,,,,,,,12.6163286615,27.955324015673,22.732153900486,124016500,23.767356311745
601698.SH,601698,016015,10430497,中国卫通,通讯行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,208440488.14,1312388939.61,925017917.5,14.1049503518,784877643.37,784877643.37,8.3851469998,25302427.25,89347823.14,-7416591.16,377002985.97,415313184.07,53172490.24,,,,,,10477124.15,,,,,,,,,2.0463446071,19.02204581996,24.341762928593,198865662.48,10.571330257901
601658.SH,601658,016029,10092840,邮储银行,银行,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,37381000000,141606000000,101351000000,,,101351000000,35.5503544202,,72333000000,,40255000000,40786000000,3364000000,141606000000,119082000000,6.6450538231,9339000000,,1028000000,72333000000,9339000000,119082000000,,,,,,6.9467101686,,14.937121421763,36842000000,5.377266746754
601619.SH,601619,016007,10508355,嘉泽新能,电力行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,154600350.76,561683937.33,394580444.53,8.7421896618,233203755.42,233203755.42,11.9521553247,,12398379.89,147986225.4,162702658.91,162698949.28,8098598.52,,,,,,992083.82,,,,,,,,,4.0887155027,-0.675868880302,-1.796824924926,154603528.66,-1.794806301627
601519.SH,601519,016057,10143456,大智慧,软件服务,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,-77989444.59,289955036.53,282754363.16,1.9298178598,124397376.24,124397376.24,8.8111571579,44042028.09,77864485.15,-13540094.41,11030694.59,-71915620.87,6076283.74,,,,,,71194.26,,,,,,,,,4.485525206,-31.102703283172,-173.628767232854,989361.86,-14.11074704248
601398.SH,601398,016029,10008224,工商银行,银行,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,167931000000,442915000000,233984000000,,,233984000000,21.6961652685,,82880000000,,208931000000,209209000000,40519000000,442915000000,299301000000,7.8111492133,88501000000,,3851000000,82880000000,88501000000,299301000000,,,,,,14.3151004901,7.044194649097,4.667730394784,167133000000,5.166023797688
601288.SH,601288,016029,10008271,农业银行,银行,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,121445000000,323179000000,178161000000,,,178161000000,7.7080726191,,83213000000,,145018000000,145862000000,23490000000,323179000000,237632000000,1.6246637558,50899000000,,2753000000,83213000000,50899000000,237632000000,,,,,,5.5099215807,2.929214783059,4.884747255784,121228000000,4.952946574666
601212.SH,601212,016032,10289939,白银有色,有色金属,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,298913998.61,26688241444.57,26593304035.27,20.1071907013,25360634777.45,25360634777.45,21.3554436931,116403251.63,421118397.25,600912691.66,497789108.49,496953129.73,95627555.4,,,,,,86880875.19,,,,,,,,,19.3145377959,-17.303892877394,104.930306623542,-23322060.42,82.578984751868
601162.SH,601162,016027,10004866,天风证券,券商信托,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,168189542.25,1814478415.81,1602818360.47,44.9847290371,,,,,1204007094.47,,211660055.34,263528165.95,45587417.02,,-166738298.39,,987733640.55,2.8173832886,13786797.76,,987733640.55,-166738298.39,,,,,,34.550270363,-12.912203261522,-27.500512060333,128410037.63,-35.890366987765
601058.SH,601058,016018,10092709,赛轮轮胎,塑胶制品,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,506995443.75,7091909447.7,6455898236.47,4.2714041988,5519180934.56,5519180934.56,3.1187951499,425589334.88,225617477.43,129403279.71,574855605.14,575930536.61,70040556.16,,,,,,39379823.49,,,,,,,,,8.0301943988,56.40837868923,59.339195770556,481186795.49,65.310896095243
601019.SH,601019,016039,10183120,山东出版,文化传媒,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,761988981.15,4185929222.73,3462977144.09,-6.9040165262,2611466876.98,2611466876.98,-9.588690855,376252568.53,463213611.85,-12356318.52,758417044.25,763161518.47,780485.61,,,,,,24400405.25,,,,,,,,,-4.9188502586,1.259852475845,2.108120687921,635194424.38,-5.490807992556
600960.SH,600960,016035,10007197,渤海汽车,汽车行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,16902281.35,2527190180.36,2483298119.88,81.4838438795,2199057717.38,2199057717.38,84.7844726154,58921315.87,96698421.7,57981313.63,26501022.51,28607143.85,18364388.39,,,,,,15508726.66,,,,,,,,,73.2685068139,-73.03134636223,-78.08337084272,8941660.46,-87.515386638094
600929.SH,600929,016012,10194887,湖南盐业,食品饮料,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,86991422.26,1065409837.55,954100713.41,-4.1748614533,565144496.1,565144496.1,-5.3521097115,235298209.79,70832821.27,7488339.33,113643672.58,112008836.48,16694687.16,,,,,,39450377.92,,,,,,,,,-4.5918753765,0.256609261597,5.93375971423,83885032.48,2.166656251989
600900.SH,600900,016007,10007169,长江电力,电力行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,8572419522.92,20362755734.25,12172832622.37,1.9675790187,8756811149.72,8756811149.72,5.3822977869,8866361.93,260932507.13,2657704942.74,10380052389.48,10228254532.57,1653005765.79,,,,,,475609815.16,,,,,,,,,6.0021279832,1.606007379836,0.586633612163,7807626739.52,-0.113871640006
600890.SH,600890,016059,10004061,中房股份,金属制品,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,-14680767.65,258657.12,14537566.42,-29.253580841,2402383.8,2402383.8,-0.618804348,0,12353319.76,-834306.14,-14680817.65,-14680817.65,0,,,,,,616169,,,,,,,,,-24.7792908038,24.902523891939,29.696137654998,-15125867.24,27.076510163127
600816.SH,600816,016027,10634774,*ST安信,券商信托,shzb,058001001,069001001003,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,11575714.02,451668033.66,499371778.81,-31.526014549,,,,,179971626.61,,-120803122.48,18579061.82,7605061.18,,-137044140.09,,272989468.65,-86.6992895658,3677447.1,,272989468.65,-137044140.09,,,,,,-91.6809933723,-109.734868867615,-98.92668946794,-93102906.94,-110.155200684044
600811.SH,600811,016009,10634818,东方集团,农牧饲渔,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,351794634.24,5581409635.36,6198920921.63,32.451092295,5476513161.12,5476513161.12,33.7841569851,49086595.31,197877851.56,459692327.47,274884823.41,273912756.39,-1730294.6,,5598521.65,,,,15750986.17,,,5598521.65,,,,,,29.9415372469,-45.024846302916,-33.040570731881,330918856.83,-33.842900134762
600803.SH,600803,016041,10634814,新奥股份,化工行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,1901689822.03,45174381049.42,40792400626.16,5.8586911459,37462620453.95,37462620453.95,641.6551276748,617534485.11,1618219115.61,644822685.55,6058931280.13,6226921929.92,1280817601.3,,,,,,287131425.12,,,,,,,,,0.4281024293,-5.475060715832,25.290853919031,945746006.2,-5.880433501354
600793.SH,600793,016025,10004237,宜宾纸业,造纸印刷,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,17131832.93,640440276.63,719773558.21,3.2010906678,596201481.67,596201481.67,3.5792527647,24395852.04,36067673.03,56585986.56,16165315.89,17131832.93,,,,,,,6333505.67,,,,,,,,,-7.9984984861,-89.999290968225,-92.133755709492,-79065684.89,-2501.66347174148
600783.SH,600783,016042,10634820,鲁信创投,综合行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,51869038.5,111783552.13,163201504.38,-0.0984911633,75753912.39,75753912.39,4.0131295543,6721663.62,36644309.76,35734981.72,51623520.38,53489750.74,-554892.89,,,,,,2728550.79,,,,,,,,,13.8502639489,-82.833758250751,-78.181479391583,50037927.21,-78.845314483173
600776.SH,600776,016015,10004220,东方通信,通讯行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,50574941.94,1178292563.23,1138088386.17,10.8088612049,1001528277.84,1001528277.84,13.9484920299,35646741.57,36037134.25,-10040556.79,58839834.54,62850242.53,11795893.4,,,,,,7594288.69,,,,,,,,,11.4040161683,-12.12453236841,-10.169438688071,39685818.33,0.733877859877
600760.SH,600760,016034,10004204,中航沈飞,航天航空,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,430594228.28,11284748066.14,10705376758.95,76.8804156824,10321577203.49,10321577203.49,79.3807722267,4330797.9,311151875.76,-25344188.74,513811396.06,513421755.66,80379855.26,,,,,,17830086.19,,,,,,,,,80.3451028298,306.641779595217,331.684573246777,410682903.9,352.16183679116
600759.SH,600759,016023,10004203,洲际油气,石油行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,30608316.2,1340300768.54,1247545854.69,-18.9123430854,415582867.78,415582867.78,-40.5229729476,120911659.72,98689082.17,285821737.23,89437877.39,88358834.68,47822980.68,,,,,,326540507.79,,,,,,,,,-27.7496165912,-74.65225138202,-46.360393787126,21140452.85,-22.598695368545
600751.SH,600751,016057,10004195,海航科技,软件服务,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,139214000,156992764000,156450380000,4.551558338,145894030000,145894030000,3.8721157906,1945452000,6742125000,1775799000,536641000,536641000,338925000,,,,,,92974000,,,,,,,,,4.5543203976,14137.169761967,16872.7710843373,78277000,-61.459836045395
600745.SH,600745,016015,10004055,闻泰科技,通讯行业,shzb,058001001,069001001001,002,001,2,2020-08-31 00:00:00,2019-06-30 00:00:00,196198196.84,11434137070.85,11312063935.17,102.338948861,10483271701.17,10483271701.17,110.3417598467,35703298.82,197211937.83,208299844.98,276974513.63,279595605.56,57792924.15,,,,,,11027025.73,,,,,,,,,110.711390903,257.328017011448,210.653321832893,138555109.07,171.427326188752
